series id,year,period,value,region,item,date,data_type
CUUR0100SAF,1998,M05,162.8,Northeast,Food and beverages,1998-05-01,CPI (Unadjusted)
CUUR0100SAF,1998,M04,162.2,Northeast,Food and beverages,1998-04-01,CPI (Unadjusted)
CUUR0100SAF,1998,M03,161.9,Northeast,Food and beverages,1998-03-01,CPI (Unadjusted)
CUUR0100SAF,1998,M02,161.7,Northeast,Food and beverages,1998-02-01,CPI (Unadjusted)
CUUR0100SAF,1998,M01,162.5,Northeast,Food and beverages,1998-01-01,CPI (Unadjusted)
CUUR0100SAF,1997,M12,161.0,Northeast,Food and beverages,1997-12-01,CPI (Unadjusted)
CUUR0100SAF,1997,M11,161.4,Northeast,Food and beverages,1997-11-01,CPI (Unadjusted)
CUUR0100SAF,1997,M10,160.8,Northeast,Food and beverages,1997-10-01,CPI (Unadjusted)
CUUR0100SAF,1997,M09,161.0,Northeast,Food and beverages,1997-09-01,CPI (Unadjusted)
CUUR0100SAF,1997,M08,160.8,Northeast,Food and beverages,1997-08-01,CPI (Unadjusted)
CUUR0100SAF,1997,M07,160.7,Northeast,Food and beverages,1997-07-01,CPI (Unadjusted)
CUUR0100SAF,1997,M06,160.2,Northeast,Food and beverages,1997-06-01,CPI (Unadjusted)
CUUR0100SAF,1997,M05,160.2,Northeast,Food and beverages,1997-05-01,CPI (Unadjusted)
CUUR0100SAF,1997,M04,160.0,Northeast,Food and beverages,1997-04-01,CPI (Unadjusted)
CUUR0100SAF,1997,M03,160.1,Northeast,Food and beverages,1997-03-01,CPI (Unadjusted)
CUUR0100SAF,1997,M02,159.7,Northeast,Food and beverages,1997-02-01,CPI (Unadjusted)
CUUR0100SAF,1997,M01,159.5,Northeast,Food and beverages,1997-01-01,CPI (Unadjusted)
CUUR0100SAF,1996,M12,159.6,Northeast,Food and beverages,1996-12-01,CPI (Unadjusted)
CUUR0100SAF,1996,M11,159.3,Northeast,Food and beverages,1996-11-01,CPI (Unadjusted)
CUUR0100SAF,1996,M10,158.5,Northeast,Food and beverages,1996-10-01,CPI (Unadjusted)
CUUR0100SAF,1996,M09,158.0,Northeast,Food and beverages,1996-09-01,CPI (Unadjusted)
CUUR0100SAF,1996,M08,157.1,Northeast,Food and beverages,1996-08-01,CPI (Unadjusted)
CUUR0100SAF,1996,M07,157.2,Northeast,Food and beverages,1996-07-01,CPI (Unadjusted)
CUUR0100SAF,1996,M06,156.9,Northeast,Food and beverages,1996-06-01,CPI (Unadjusted)
CUUR0100SAF,1996,M05,156.5,Northeast,Food and beverages,1996-05-01,CPI (Unadjusted)
CUUR0100SAF,1996,M04,156.5,Northeast,Food and beverages,1996-04-01,CPI (Unadjusted)
CUUR0100SAF,1996,M03,155.9,Northeast,Food and beverages,1996-03-01,CPI (Unadjusted)
CUUR0100SAF,1996,M02,155.5,Northeast,Food and beverages,1996-02-01,CPI (Unadjusted)
CUUR0100SAF,1996,M01,155.3,Northeast,Food and beverages,1996-01-01,CPI (Unadjusted)
CUUR0100SAF,1995,M12,154.2,Northeast,Food and beverages,1995-12-01,CPI (Unadjusted)
CUUR0100SAF,1995,M11,153.9,Northeast,Food and beverages,1995-11-01,CPI (Unadjusted)
CUUR0100SAF,1995,M10,153.9,Northeast,Food and beverages,1995-10-01,CPI (Unadjusted)
CUUR0100SAF,1995,M09,154.0,Northeast,Food and beverages,1995-09-01,CPI (Unadjusted)
CUUR0100SAF,1995,M08,153.5,Northeast,Food and beverages,1995-08-01,CPI (Unadjusted)
CUUR0100SAF,1995,M07,152.9,Northeast,Food and beverages,1995-07-01,CPI (Unadjusted)
CUUR0100SAF,1995,M06,152.8,Northeast,Food and beverages,1995-06-01,CPI (Unadjusted)
CUUR0100SAF,1995,M05,152.7,Northeast,Food and beverages,1995-05-01,CPI (Unadjusted)
CUUR0100SAF,1995,M04,153.0,Northeast,Food and beverages,1995-04-01,CPI (Unadjusted)
CUUR0100SAF,1995,M03,151.8,Northeast,Food and beverages,1995-03-01,CPI (Unadjusted)
CUUR0100SAF,1995,M02,151.9,Northeast,Food and beverages,1995-02-01,CPI (Unadjusted)
CUUR0100SAF,1995,M01,152.3,Northeast,Food and beverages,1995-01-01,CPI (Unadjusted)
CUUR0100SAF,1994,M12,151.2,Northeast,Food and beverages,1994-12-01,CPI (Unadjusted)
CUUR0100SAF,1994,M11,150.1,Northeast,Food and beverages,1994-11-01,CPI (Unadjusted)
CUUR0100SAF,1994,M10,150.0,Northeast,Food and beverages,1994-10-01,CPI (Unadjusted)
CUUR0100SAF,1994,M09,149.9,Northeast,Food and beverages,1994-09-01,CPI (Unadjusted)
CUUR0100SAF,1994,M08,149.6,Northeast,Food and beverages,1994-08-01,CPI (Unadjusted)
CUUR0100SAF,1994,M07,149.0,Northeast,Food and beverages,1994-07-01,CPI (Unadjusted)
CUUR0100SAF,1994,M06,148.3,Northeast,Food and beverages,1994-06-01,CPI (Unadjusted)
CUUR0100SAF,1994,M05,148.0,Northeast,Food and beverages,1994-05-01,CPI (Unadjusted)
CUUR0100SAF,1994,M04,147.9,Northeast,Food and beverages,1994-04-01,CPI (Unadjusted)
CUUR0100SAF,1994,M03,147.6,Northeast,Food and beverages,1994-03-01,CPI (Unadjusted)
CUUR0100SAF,1994,M02,147.5,Northeast,Food and beverages,1994-02-01,CPI (Unadjusted)
CUUR0100SAF,1994,M01,148.3,Northeast,Food and beverages,1994-01-01,CPI (Unadjusted)
CUUR0100SAF,1993,M12,147.3,Northeast,Food and beverages,1993-12-01,CPI (Unadjusted)
CUUR0100SAF,1993,M11,146.7,Northeast,Food and beverages,1993-11-01,CPI (Unadjusted)
CUUR0100SAF,1993,M10,146.2,Northeast,Food and beverages,1993-10-01,CPI (Unadjusted)
CUUR0100SAF,1993,M09,145.9,Northeast,Food and beverages,1993-09-01,CPI (Unadjusted)
CUUR0100SAF,1993,M08,145.7,Northeast,Food and beverages,1993-08-01,CPI (Unadjusted)
CUUR0100SAF,1993,M07,145.2,Northeast,Food and beverages,1993-07-01,CPI (Unadjusted)
CUUR0100SAF,1993,M06,145.3,Northeast,Food and beverages,1993-06-01,CPI (Unadjusted)
CUUR0100SAF,1993,M05,146.1,Northeast,Food and beverages,1993-05-01,CPI (Unadjusted)
CUUR0100SAF,1993,M04,146.0,Northeast,Food and beverages,1993-04-01,CPI (Unadjusted)
CUUR0100SAF,1993,M03,145.4,Northeast,Food and beverages,1993-03-01,CPI (Unadjusted)
CUUR0100SAF,1993,M02,145.0,Northeast,Food and beverages,1993-02-01,CPI (Unadjusted)
CUUR0100SAF,1993,M01,145.0,Northeast,Food and beverages,1993-01-01,CPI (Unadjusted)
CUUR0100SAF,1992,M12,143.7,Northeast,Food and beverages,1992-12-01,CPI (Unadjusted)
CUUR0100SAF,1992,M11,143.3,Northeast,Food and beverages,1992-11-01,CPI (Unadjusted)
CUUR0100SAF,1992,M10,143.4,Northeast,Food and beverages,1992-10-01,CPI (Unadjusted)
CUUR0100SAF,1992,M09,143.1,Northeast,Food and beverages,1992-09-01,CPI (Unadjusted)
CUUR0100SAF,1992,M08,142.8,Northeast,Food and beverages,1992-08-01,CPI (Unadjusted)
CUUR0100SAF,1992,M07,142.3,Northeast,Food and beverages,1992-07-01,CPI (Unadjusted)
CUUR0100SAF,1992,M06,142.7,Northeast,Food and beverages,1992-06-01,CPI (Unadjusted)
CUUR0100SAF,1992,M05,142.4,Northeast,Food and beverages,1992-05-01,CPI (Unadjusted)
CUUR0100SAF,1992,M04,142.8,Northeast,Food and beverages,1992-04-01,CPI (Unadjusted)
CUUR0100SAF,1992,M03,142.7,Northeast,Food and beverages,1992-03-01,CPI (Unadjusted)
CUUR0100SAF,1992,M02,142.0,Northeast,Food and beverages,1992-02-01,CPI (Unadjusted)
CUUR0100SAF,1992,M01,141.6,Northeast,Food and beverages,1992-01-01,CPI (Unadjusted)
CUUR0100SAF,1991,M12,140.9,Northeast,Food and beverages,1991-12-01,CPI (Unadjusted)
CUUR0100SAF,1991,M11,140.4,Northeast,Food and beverages,1991-11-01,CPI (Unadjusted)
CUUR0100SAF,1991,M10,140.0,Northeast,Food and beverages,1991-10-01,CPI (Unadjusted)
CUUR0100SAF,1991,M09,140.3,Northeast,Food and beverages,1991-09-01,CPI (Unadjusted)
CUUR0100SAF,1991,M08,140.4,Northeast,Food and beverages,1991-08-01,CPI (Unadjusted)
CUUR0100SAF,1991,M07,141.0,Northeast,Food and beverages,1991-07-01,CPI (Unadjusted)
CUUR0100SAF,1991,M06,141.9,Northeast,Food and beverages,1991-06-01,CPI (Unadjusted)
CUUR0100SAF,1991,M05,141.3,Northeast,Food and beverages,1991-05-01,CPI (Unadjusted)
CUUR0100SAF,1991,M04,141.4,Northeast,Food and beverages,1991-04-01,CPI (Unadjusted)
CUUR0100SAF,1991,M03,140.2,Northeast,Food and beverages,1991-03-01,CPI (Unadjusted)
CUUR0100SAF,1991,M02,139.8,Northeast,Food and beverages,1991-02-01,CPI (Unadjusted)
CUUR0100SAF,1991,M01,139.4,Northeast,Food and beverages,1991-01-01,CPI (Unadjusted)
CUUR0100SAF,1990,M12,137.3,Northeast,Food and beverages,1990-12-01,CPI (Unadjusted)
CUUR0100SAF,1990,M11,137.2,Northeast,Food and beverages,1990-11-01,CPI (Unadjusted)
CUUR0100SAF,1990,M10,137.0,Northeast,Food and beverages,1990-10-01,CPI (Unadjusted)
CUUR0100SAF,1990,M09,136.7,Northeast,Food and beverages,1990-09-01,CPI (Unadjusted)
CUUR0100SAF,1990,M08,136.7,Northeast,Food and beverages,1990-08-01,CPI (Unadjusted)
CUUR0100SAF,1990,M07,136.5,Northeast,Food and beverages,1990-07-01,CPI (Unadjusted)
CUUR0100SAF,1990,M06,135.7,Northeast,Food and beverages,1990-06-01,CPI (Unadjusted)
CUUR0100SAF,1990,M05,135.1,Northeast,Food and beverages,1990-05-01,CPI (Unadjusted)
CUUR0100SAF,1990,M04,134.9,Northeast,Food and beverages,1990-04-01,CPI (Unadjusted)
CUUR0100SAF,1990,M03,135.0,Northeast,Food and beverages,1990-03-01,CPI (Unadjusted)
CUUR0100SAF,1990,M02,134.8,Northeast,Food and beverages,1990-02-01,CPI (Unadjusted)
CUUR0100SAF,1990,M01,133.7,Northeast,Food and beverages,1990-01-01,CPI (Unadjusted)
CUUR0100SAF,1989,M12,130.9,Northeast,Food and beverages,1989-12-01,CPI (Unadjusted)
CUUR0100SAF,1989,M11,130.7,Northeast,Food and beverages,1989-11-01,CPI (Unadjusted)
CUUR0100SAF,1989,M10,130.1,Northeast,Food and beverages,1989-10-01,CPI (Unadjusted)
CUUR0100SAF,1989,M09,130.0,Northeast,Food and beverages,1989-09-01,CPI (Unadjusted)
CUUR0100SAF,1989,M08,130.0,Northeast,Food and beverages,1989-08-01,CPI (Unadjusted)
CUUR0100SAF,1989,M07,129.8,Northeast,Food and beverages,1989-07-01,CPI (Unadjusted)
CUUR0100SAF,1989,M06,129.1,Northeast,Food and beverages,1989-06-01,CPI (Unadjusted)
CUUR0100SAF,1989,M05,128.5,Northeast,Food and beverages,1989-05-01,CPI (Unadjusted)
CUUR0100SAF,1989,M04,127.5,Northeast,Food and beverages,1989-04-01,CPI (Unadjusted)
CUUR0100SAF,1989,M03,126.8,Northeast,Food and beverages,1989-03-01,CPI (Unadjusted)
CUUR0100SAF,1989,M02,126.0,Northeast,Food and beverages,1989-02-01,CPI (Unadjusted)
CUUR0100SAF,1989,M01,125.2,Northeast,Food and beverages,1989-01-01,CPI (Unadjusted)
CUUR0100SAF,1988,M12,123.5,Northeast,Food and beverages,1988-12-01,CPI (Unadjusted)
CUUR0100SAF,1988,M11,123.0,Northeast,Food and beverages,1988-11-01,CPI (Unadjusted)
CUUR0100SAF,1988,M10,122.9,Northeast,Food and beverages,1988-10-01,CPI (Unadjusted)
CUUR0100SAF,1988,M09,123.2,Northeast,Food and beverages,1988-09-01,CPI (Unadjusted)
CUUR0100SAF,1988,M08,122.6,Northeast,Food and beverages,1988-08-01,CPI (Unadjusted)
CUUR0100SAF,1988,M07,121.9,Northeast,Food and beverages,1988-07-01,CPI (Unadjusted)
CUUR0100SAF,1988,M06,120.9,Northeast,Food and beverages,1988-06-01,CPI (Unadjusted)
CUUR0100SAF,1988,M05,120.0,Northeast,Food and beverages,1988-05-01,CPI (Unadjusted)
CUUR0100SAF,1988,M04,119.9,Northeast,Food and beverages,1988-04-01,CPI (Unadjusted)
CUUR0100SAF,1988,M03,118.6,Northeast,Food and beverages,1988-03-01,CPI (Unadjusted)
CUUR0100SAF,1988,M02,118.9,Northeast,Food and beverages,1988-02-01,CPI (Unadjusted)
CUUR0100SAF,1988,M01,118.7,Northeast,Food and beverages,1988-01-01,CPI (Unadjusted)
CUUR0100SAF,1987,M12,117.7,Northeast,Food and beverages,1987-12-01,CPI (Unadjusted)
CUUR0100SAF,1987,M11,116.9,Northeast,Food and beverages,1987-11-01,CPI (Unadjusted)
CUUR0100SAF,1987,M10,117.0,Northeast,Food and beverages,1987-10-01,CPI (Unadjusted)
CUUR0100SAF,1987,M09,116.7,Northeast,Food and beverages,1987-09-01,CPI (Unadjusted)
CUUR0100SAF,1987,M08,116.4,Northeast,Food and beverages,1987-08-01,CPI (Unadjusted)
CUUR0100SAF,1987,M07,116.2,Northeast,Food and beverages,1987-07-01,CPI (Unadjusted)
CUUR0100SAF,1987,M06,116.4,Northeast,Food and beverages,1987-06-01,CPI (Unadjusted)
CUUR0100SAF,1987,M05,115.4,Northeast,Food and beverages,1987-05-01,CPI (Unadjusted)
CUUR0100SAF,1987,M04,114.8,Northeast,Food and beverages,1987-04-01,CPI (Unadjusted)
CUUR0100SAF,1987,M03,114.5,Northeast,Food and beverages,1987-03-01,CPI (Unadjusted)
CUUR0100SAF,1987,M02,114.2,Northeast,Food and beverages,1987-02-01,CPI (Unadjusted)
CUUR0100SAF,1987,M01,114.0,Northeast,Food and beverages,1987-01-01,CPI (Unadjusted)
CUUR0100SAF,1986,M12,112.3,Northeast,Food and beverages,1986-12-01,CPI (Unadjusted)
CUUR0100SAF,1986,M10,111.9,Northeast,Food and beverages,1986-10-01,CPI (Unadjusted)
CUUR0100SAF,1986,M08,111.4,Northeast,Food and beverages,1986-08-01,CPI (Unadjusted)
CUUR0100SAF,1986,M06,109.2,Northeast,Food and beverages,1986-06-01,CPI (Unadjusted)
CUUR0100SAF,1986,M04,109.0,Northeast,Food and beverages,1986-04-01,CPI (Unadjusted)
CUUR0100SAF,1986,M02,108.4,Northeast,Food and beverages,1986-02-01,CPI (Unadjusted)
CUUR0100SAF,1985,M12,107.4,Northeast,Food and beverages,1985-12-01,CPI (Unadjusted)
CUUR0100SAF,1985,M10,106.6,Northeast,Food and beverages,1985-10-01,CPI (Unadjusted)
CUUR0100SAF,1985,M08,106.3,Northeast,Food and beverages,1985-08-01,CPI (Unadjusted)
CUUR0100SAF,1985,M06,106.1,Northeast,Food and beverages,1985-06-01,CPI (Unadjusted)
CUUR0100SAF,1985,M04,106.1,Northeast,Food and beverages,1985-04-01,CPI (Unadjusted)
CUUR0100SAF,1985,M02,105.7,Northeast,Food and beverages,1985-02-01,CPI (Unadjusted)
CUUR0100SAF,1984,M12,103.8,Northeast,Food and beverages,1984-12-01,CPI (Unadjusted)
CUUR0100SAF,1984,M10,103.7,Northeast,Food and beverages,1984-10-01,CPI (Unadjusted)
CUUR0100SAF,1984,M08,104.0,Northeast,Food and beverages,1984-08-01,CPI (Unadjusted)
CUUR0100SAF,1984,M06,103.2,Northeast,Food and beverages,1984-06-01,CPI (Unadjusted)
CUUR0100SAF,1984,M04,103.0,Northeast,Food and beverages,1984-04-01,CPI (Unadjusted)
CUUR0100SAF,1984,M02,102.9,Northeast,Food and beverages,1984-02-01,CPI (Unadjusted)
CUUR0100SAF,1983,M12,100.3,Northeast,Food and beverages,1983-12-01,CPI (Unadjusted)
CUUR0100SAF,1983,M10,100.0,Northeast,Food and beverages,1983-10-01,CPI (Unadjusted)
CUUR0100SAF,1983,M08,99.9,Northeast,Food and beverages,1983-08-01,CPI (Unadjusted)
CUUR0100SAF,1983,M06,99.5,Northeast,Food and beverages,1983-06-01,CPI (Unadjusted)
CUUR0100SAF,1983,M04,99.3,Northeast,Food and beverages,1983-04-01,CPI (Unadjusted)
CUUR0100SAF,1983,M02,98.5,Northeast,Food and beverages,1983-02-01,CPI (Unadjusted)
CUUR0100SAF,1982,M12,97.3,Northeast,Food and beverages,1982-12-01,CPI (Unadjusted)
CUUR0100SAF,1982,M10,97.6,Northeast,Food and beverages,1982-10-01,CPI (Unadjusted)
CUUR0100SAF,1982,M08,97.8,Northeast,Food and beverages,1982-08-01,CPI (Unadjusted)
CUUR0100SAF,1982,M06,98.3,Northeast,Food and beverages,1982-06-01,CPI (Unadjusted)
CUUR0100SAF,1982,M04,96.9,Northeast,Food and beverages,1982-04-01,CPI (Unadjusted)
CUUR0100SAF,1982,M02,96.6,Northeast,Food and beverages,1982-02-01,CPI (Unadjusted)
CUUR0100SAF,1981,M12,94.3,Northeast,Food and beverages,1981-12-01,CPI (Unadjusted)
CUUR0100SAF,1981,M10,94.3,Northeast,Food and beverages,1981-10-01,CPI (Unadjusted)
CUUR0100SAF,1981,M08,94.3,Northeast,Food and beverages,1981-08-01,CPI (Unadjusted)
CUUR0100SAF,1981,M06,93.1,Northeast,Food and beverages,1981-06-01,CPI (Unadjusted)
CUUR0100SAF,1981,M04,92.7,Northeast,Food and beverages,1981-04-01,CPI (Unadjusted)
CUUR0100SAF,1981,M02,91.8,Northeast,Food and beverages,1981-02-01,CPI (Unadjusted)
CUUR0100SAF,1980,M12,90.3,Northeast,Food and beverages,1980-12-01,CPI (Unadjusted)
CUUR0100SAF,1980,M10,88.9,Northeast,Food and beverages,1980-10-01,CPI (Unadjusted)
CUUR0100SAF,1980,M08,87.9,Northeast,Food and beverages,1980-08-01,CPI (Unadjusted)
CUUR0100SAF,1980,M06,85.8,Northeast,Food and beverages,1980-06-01,CPI (Unadjusted)
CUUR0100SAF,1980,M04,84.6,Northeast,Food and beverages,1980-04-01,CPI (Unadjusted)
CUUR0100SAF,1980,M02,82.9,Northeast,Food and beverages,1980-02-01,CPI (Unadjusted)
CUUR0100SAF,1979,M12,81.7,Northeast,Food and beverages,1979-12-01,CPI (Unadjusted)
CUUR0100SAF,1979,M10,80.6,Northeast,Food and beverages,1979-10-01,CPI (Unadjusted)
CUUR0100SAF,1979,M08,80.0,Northeast,Food and beverages,1979-08-01,CPI (Unadjusted)
CUUR0100SAF,1979,M06,79.6,Northeast,Food and beverages,1979-06-01,CPI (Unadjusted)
CUUR0100SAF,1979,M04,78.5,Northeast,Food and beverages,1979-04-01,CPI (Unadjusted)
CUUR0100SAF,1979,M02,77.2,Northeast,Food and beverages,1979-02-01,CPI (Unadjusted)
CUUR0100SAG,1998,M12,258.5,Northeast,Other goods and services,1998-12-01,CPI (Unadjusted)
CUUR0100SAG,1998,M11,248.7,Northeast,Other goods and services,1998-11-01,CPI (Unadjusted)
CUUR0100SAG,1998,M10,249.9,Northeast,Other goods and services,1998-10-01,CPI (Unadjusted)
CUUR0100SAG,1998,M09,249.1,Northeast,Other goods and services,1998-09-01,CPI (Unadjusted)
CUUR0100SAG,1998,M08,245.8,Northeast,Other goods and services,1998-08-01,CPI (Unadjusted)
CUUR0100SAG,1998,M07,245.9,Northeast,Other goods and services,1998-07-01,CPI (Unadjusted)
CUUR0100SAG,1998,M06,244.1,Northeast,Other goods and services,1998-06-01,CPI (Unadjusted)
CUUR0100SAG,1998,M05,244.9,Northeast,Other goods and services,1998-05-01,CPI (Unadjusted)
CUUR0100SAG,1998,M04,243.8,Northeast,Other goods and services,1998-04-01,CPI (Unadjusted)
CUUR0100SAG,1998,M03,242.3,Northeast,Other goods and services,1998-03-01,CPI (Unadjusted)
CUUR0100SAG,1998,M02,243.3,Northeast,Other goods and services,1998-02-01,CPI (Unadjusted)
CUUR0100SAG,1998,M01,240.4,Northeast,Other goods and services,1998-01-01,CPI (Unadjusted)
CUUR0100SAG,1997,M12,238.6,Northeast,Other goods and services,1997-12-01,CPI (Unadjusted)
CUUR0100SAG,1997,M11,238.6,Northeast,Other goods and services,1997-11-01,CPI (Unadjusted)
CUUR0100SAG,1997,M10,238.5,Northeast,Other goods and services,1997-10-01,CPI (Unadjusted)
CUUR0100SAG,1997,M09,237.0,Northeast,Other goods and services,1997-09-01,CPI (Unadjusted)
CUUR0100SAG,1997,M08,234.4,Northeast,Other goods and services,1997-08-01,CPI (Unadjusted)
CUUR0100SAG,1997,M07,232.4,Northeast,Other goods and services,1997-07-01,CPI (Unadjusted)
CUUR0100SAG,1997,M06,232.4,Northeast,Other goods and services,1997-06-01,CPI (Unadjusted)
CUUR0100SAG,1997,M05,232.5,Northeast,Other goods and services,1997-05-01,CPI (Unadjusted)
CUUR0100SAG,1997,M04,232.0,Northeast,Other goods and services,1997-04-01,CPI (Unadjusted)
CUUR0100SAG,1997,M03,230.6,Northeast,Other goods and services,1997-03-01,CPI (Unadjusted)
CUUR0100SAG,1997,M02,230.4,Northeast,Other goods and services,1997-02-01,CPI (Unadjusted)
CUUR0100SAG,1997,M01,230.1,Northeast,Other goods and services,1997-01-01,CPI (Unadjusted)
CUUR0100SAG,1996,M12,228.2,Northeast,Other goods and services,1996-12-01,CPI (Unadjusted)
CUUR0100SAG,1996,M11,229.2,Northeast,Other goods and services,1996-11-01,CPI (Unadjusted)
CUUR0100SAG,1996,M10,228.2,Northeast,Other goods and services,1996-10-01,CPI (Unadjusted)
CUUR0100SAG,1996,M09,227.5,Northeast,Other goods and services,1996-09-01,CPI (Unadjusted)
CUUR0100SAG,1996,M08,226.0,Northeast,Other goods and services,1996-08-01,CPI (Unadjusted)
CUUR0100SAG,1996,M07,223.7,Northeast,Other goods and services,1996-07-01,CPI (Unadjusted)
CUUR0100SAG,1996,M06,223.4,Northeast,Other goods and services,1996-06-01,CPI (Unadjusted)
CUUR0100SAG,1996,M05,223.3,Northeast,Other goods and services,1996-05-01,CPI (Unadjusted)
CUUR0100SAG,1996,M04,222.5,Northeast,Other goods and services,1996-04-01,CPI (Unadjusted)
CUUR0100SAG,1996,M03,222.3,Northeast,Other goods and services,1996-03-01,CPI (Unadjusted)
CUUR0100SAG,1996,M02,221.8,Northeast,Other goods and services,1996-02-01,CPI (Unadjusted)
CUUR0100SAG,1996,M01,221.5,Northeast,Other goods and services,1996-01-01,CPI (Unadjusted)
CUUR0100SAG,1995,M12,221.1,Northeast,Other goods and services,1995-12-01,CPI (Unadjusted)
CUUR0100SAG,1995,M11,221.0,Northeast,Other goods and services,1995-11-01,CPI (Unadjusted)
CUUR0100SAG,1995,M10,220.9,Northeast,Other goods and services,1995-10-01,CPI (Unadjusted)
CUUR0100SAG,1995,M09,220.1,Northeast,Other goods and services,1995-09-01,CPI (Unadjusted)
CUUR0100SAG,1995,M08,216.9,Northeast,Other goods and services,1995-08-01,CPI (Unadjusted)
CUUR0100SAG,1995,M07,214.4,Northeast,Other goods and services,1995-07-01,CPI (Unadjusted)
CUUR0100SAG,1995,M06,214.2,Northeast,Other goods and services,1995-06-01,CPI (Unadjusted)
CUUR0100SAG,1995,M05,213.3,Northeast,Other goods and services,1995-05-01,CPI (Unadjusted)
CUUR0100SAG,1995,M04,212.7,Northeast,Other goods and services,1995-04-01,CPI (Unadjusted)
CUUR0100SAG,1995,M03,212.3,Northeast,Other goods and services,1995-03-01,CPI (Unadjusted)
CUUR0100SAG,1995,M02,212.4,Northeast,Other goods and services,1995-02-01,CPI (Unadjusted)
CUUR0100SAG,1995,M01,211.8,Northeast,Other goods and services,1995-01-01,CPI (Unadjusted)
CUUR0100SAG,1994,M12,211.3,Northeast,Other goods and services,1994-12-01,CPI (Unadjusted)
CUUR0100SAG,1994,M11,211.5,Northeast,Other goods and services,1994-11-01,CPI (Unadjusted)
CUUR0100SAG,1994,M10,210.7,Northeast,Other goods and services,1994-10-01,CPI (Unadjusted)
CUUR0100SAG,1994,M09,209.9,Northeast,Other goods and services,1994-09-01,CPI (Unadjusted)
CUUR0100SAG,1994,M08,208.4,Northeast,Other goods and services,1994-08-01,CPI (Unadjusted)
CUUR0100SAG,1994,M07,207.0,Northeast,Other goods and services,1994-07-01,CPI (Unadjusted)
CUUR0100SAG,1994,M06,207.1,Northeast,Other goods and services,1994-06-01,CPI (Unadjusted)
CUUR0100SAG,1994,M05,206.5,Northeast,Other goods and services,1994-05-01,CPI (Unadjusted)
CUUR0100SAG,1994,M04,206.4,Northeast,Other goods and services,1994-04-01,CPI (Unadjusted)
CUUR0100SAG,1994,M03,205.7,Northeast,Other goods and services,1994-03-01,CPI (Unadjusted)
CUUR0100SAG,1994,M02,205.2,Northeast,Other goods and services,1994-02-01,CPI (Unadjusted)
CUUR0100SAG,1994,M01,205.0,Northeast,Other goods and services,1994-01-01,CPI (Unadjusted)
CUUR0100SAG,1993,M12,204.1,Northeast,Other goods and services,1993-12-01,CPI (Unadjusted)
CUUR0100SAG,1993,M11,203.8,Northeast,Other goods and services,1993-11-01,CPI (Unadjusted)
CUUR0100SAG,1993,M10,203.6,Northeast,Other goods and services,1993-10-01,CPI (Unadjusted)
CUUR0100SAG,1993,M09,203.2,Northeast,Other goods and services,1993-09-01,CPI (Unadjusted)
CUUR0100SAG,1993,M08,204.7,Northeast,Other goods and services,1993-08-01,CPI (Unadjusted)
CUUR0100SAG,1993,M07,203.8,Northeast,Other goods and services,1993-07-01,CPI (Unadjusted)
CUUR0100SAG,1993,M06,203.4,Northeast,Other goods and services,1993-06-01,CPI (Unadjusted)
CUUR0100SAG,1993,M05,203.1,Northeast,Other goods and services,1993-05-01,CPI (Unadjusted)
CUUR0100SAG,1993,M04,201.6,Northeast,Other goods and services,1993-04-01,CPI (Unadjusted)
CUUR0100SAG,1993,M03,201.1,Northeast,Other goods and services,1993-03-01,CPI (Unadjusted)
CUUR0100SAG,1993,M02,200.9,Northeast,Other goods and services,1993-02-01,CPI (Unadjusted)
CUUR0100SAG,1993,M01,200.1,Northeast,Other goods and services,1993-01-01,CPI (Unadjusted)
CUUR0100SAG,1992,M12,198.4,Northeast,Other goods and services,1992-12-01,CPI (Unadjusted)
CUUR0100SAG,1992,M11,197.6,Northeast,Other goods and services,1992-11-01,CPI (Unadjusted)
CUUR0100SAG,1992,M10,197.6,Northeast,Other goods and services,1992-10-01,CPI (Unadjusted)
CUUR0100SAG,1992,M09,197.2,Northeast,Other goods and services,1992-09-01,CPI (Unadjusted)
CUUR0100SAG,1992,M08,194.2,Northeast,Other goods and services,1992-08-01,CPI (Unadjusted)
CUUR0100SAG,1992,M07,192.2,Northeast,Other goods and services,1992-07-01,CPI (Unadjusted)
CUUR0100SAG,1992,M06,191.0,Northeast,Other goods and services,1992-06-01,CPI (Unadjusted)
CUUR0100SAG,1992,M05,190.7,Northeast,Other goods and services,1992-05-01,CPI (Unadjusted)
CUUR0100SAG,1992,M04,189.5,Northeast,Other goods and services,1992-04-01,CPI (Unadjusted)
CUUR0100SAG,1992,M03,189.2,Northeast,Other goods and services,1992-03-01,CPI (Unadjusted)
CUUR0100SAG,1992,M02,189.1,Northeast,Other goods and services,1992-02-01,CPI (Unadjusted)
CUUR0100SAG,1992,M01,188.7,Northeast,Other goods and services,1992-01-01,CPI (Unadjusted)
CUUR0100SAG,1991,M12,187.5,Northeast,Other goods and services,1991-12-01,CPI (Unadjusted)
CUUR0100SAG,1991,M11,187.1,Northeast,Other goods and services,1991-11-01,CPI (Unadjusted)
CUUR0100SAG,1991,M10,186.0,Northeast,Other goods and services,1991-10-01,CPI (Unadjusted)
